Age,Nationality1,Nationality2,Locality,Special Need,Support,Student Type,Profession,Professional Situation,Professional Group,Mother's Profession,Mother's Habilitation,Mother's Professional Situation,Mother's Professional Group,Father's Profession,Father's Habilitation,Father's Professional Group,Father's Professional Situation,Academic Year,Course,Faculty,Scholarship,Admission,Status,DGES Info,Admission Category,Admission Grade
56,Portugal,Alemanha,LOULÉ,No,No,Estudante a Tempo Inteiro,Outra situação,Trabalhador por conta de outrem,Trabalhadores dos cuidados pessoais e similares,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Outra situação,Trabalhadores de limpeza,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,"Trabalhadores qualificados da construção e similares, excepto electricista ",Outra situação,202324,PSICOLOGIA (1.º ciclo),Faculdade de Ciências Humanas e Sociais,No,Reingresso,0,14 - Reingresso,Unknown,Unknown
30,Portugal,Unknown,TAVIRA,No,No,CE / MC,Outra situação,Trabalhador por conta de outrem,Pessoal dos serviços de protecção e segurança ,Unknown,Ensino superior - licenciatura,Trabalhador por conta de outrem,Outro pessoal de apoio de tipo administrativo ,Unknown,Ensino superior - licenciatura,"Técnicos e profissões das ciências e engenharia, de nível intermédio",Trabalhador por conta de outrem,202324,ENGENHARIA MECÂNICA (1.º ciclo),Instituto Superior de Engenharia,No,Maiores de 23 anos,0,5 -Concurso especial maiores de 23 anos,Maiores de 23 anos ,Unknown
44,Portugal,Unknown,QUARTEIRA,No,No,Estudante a Tempo Inteiro,Outra situação,Trabalhador por conta de outrem,Directores de serviços administrativos e comerciais,Outra situação,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Doméstico,Não sabe,Outra situação,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Não sabe,Reformado,202324,PSICOLOGIA (1.º ciclo),Faculdade de Ciências Humanas e Sociais,No,Reingresso,0,14 - Reingresso,Reingresso,Unknown
27,Portugal,Unknown,TORRÃO,No,No,CE / MC,Outra situação,Trabalhador por conta de outrem,"Especialistas em finanças, contabilidade, organização administrativa, relações públicas e comerciais ",Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta própria como isolado,Não sabe,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Não sabe,Trabalhador por conta própria como isolado,202324,GESTÃO (1.º ciclo) - Regime Noturno,"Escola Superior de Gestão, Hotelaria e Turismo",No,Titulares de diploma de especialização tecnológica,0,6 - Concurso especial titulares de DET,Titulares de DET,Unknown
27,Portugal,Unknown,OLHÃO,No,No,CE / MC,Outra situação,Trabalhador por conta de outrem,"Especialistas em finanças, contabilidade, organização administrativa, relações públicas e comerciais ",Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,Assistentes na preparação de refeições,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Não sabe,Trabalhador por conta de outrem,202324,ENGENHARIA INFORMÁTICA (1.º ciclo),Faculdade de Ciências e Tecnologia,No,Titulares de cursos médios e superiores,0,8 - Concurso especial titulares outros cursos superiores,Titulares de Outros Cursos Superiores,Unknown
60,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Outra situação,Trabalhador por conta própria como isolado,"Especialistas em assuntos jurídicos, sociais, artísticos e culturais",Outra situação,Ensino superior - bacharelato,Outra situação,Não sabe,Outra situação,Ensino superior - licenciatura,Não sabe,Outra situação,202324,ARTES VISUAIS (1.º ciclo),Faculdade de Ciências Humanas e Sociais,No,Reingresso,0,14 - Reingresso,Unknown,Unknown
30,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Outra situação,Trabalhador por conta própria como empregador,Directores de serviços administrativos e comerciais,Outra situação,Ensino superior - bacharelato,Trabalhador por conta de outrem,Profissionais de saúde,Outra situação,Ensino secundário - 12.º  ou equivalente,Pessoal dos serviços de protecção e segurança ,Trabalhador por conta de outrem,202324,GESTÃO (1.º ciclo) - Regime Noturno,"Escola Superior de Gestão, Hotelaria e Turismo",No,Reingresso,0,14 - Reingresso,Reingresso,Unknown
30,Portugal,Unknown,LOULÉ,No,No,Estudante a Tempo Parcial,Outra situação,Trabalhador por conta de outrem,Vendedores,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Não sabe,Unknown,Ensino secundário - 12.º  ou equivalente,Não sabe,Reformado,202324,CIÊNCIAS BIOMÉDICAS LABORATORIAIS (1.º ciclo),Escola Superior de Saúde,No,Reingresso,1,14 - Reingresso,Reingresso,Unknown
29,Portugal,Unknown,FARO,No,No,CE / MC,Outra situação,Trabalhador por conta de outrem,"Técnicos e profissionais, de nível intermédio da saúde",Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Vendedores,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhadores qualificados em electricidade e em electrónica,Trabalhador por conta própria como isolado,202324,CIÊNCIAS BIOMÉDICAS LABORATORIAIS (1.º ciclo),Escola Superior de Saúde,No,Maiores de 23 anos,0,5 -Concurso especial maiores de 23 anos,Maiores de 23 anos ,Unknown
44,Portugal,Unknown,ALMANCIL,No,No,Estudante a Tempo Parcial,Unknown,Trabalhador por conta de outrem,"Trabalhadores qualificados da construção e similares, excepto electricista ",Outra situação,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Doméstico,Não sabe,Outra situação,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Não sabe,Reformado,202324,ENGENHARIA CIVIL (1.º ciclo),Instituto Superior de Engenharia,No,Reingresso,0,14 - Reingresso,Reingresso,Unknown
39,Portugal,Angola,ALMANCIL,No,No,CE / MC,Unknown,Trabalhador por conta de outrem,Técnicos e profissões de nível intermédio,Unknown,Não disponível,Reformado,"Especialistas em finanças, contabilidade, organização administrativa, relações públicas e comerciais ",Unknown,Não disponível,Não sabe,Reformado,202324,"LÍNGUAS, LITERATURAS E CULTURAS (1.º ciclo)",Faculdade de Ciências Humanas e Sociais,No,Maiores de 23 anos,0,5 -Concurso especial maiores de 23 anos,Maiores de 23 anos ,Unknown
45,Portugal,Unknown,FARO,No,No,CE / MC,Outra situação,Trabalhador por conta própria como isolado,"Técnicos de nível intermédio dos serviços jurídicos, sociais, desportivos, culturais e similares",Outra situação,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Outra situação,Directores de serviços administrativos e comerciais,Outra situação,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,"Técnicos e profissionais, de nível intermédio da saúde",Reformado,202324,CIÊNCIAS DA COMUNICAÇÃO (1.º ciclo),Escola Superior de Educação e Comunicação,No,Titulares de cursos médios e superiores,0,8 - Concurso especial titulares outros cursos superiores,Titulares de Outros Cursos Superiores,Unknown
27,Portugal,Brasil,VALONGO,No,No,Estudante a Tempo Inteiro,Outra situação,Trabalhador por conta de outrem,Vendedores,Unknown,Ensino superior - bacharelato,Trabalhador por conta própria como isolado,"Agricultores e trabalhadores qualificados da agricultura e produção animal, orientados para o mercado",Unknown,Ensino superior - bacharelato,"Trabalhadores qualificados da metalurgia, metalomecânica e similares",Trabalhador por conta de outrem,202324,ENGENHARIA MECÂNICA (1.º ciclo),Instituto Superior de Engenharia,No,Reingresso,0,14 - Reingresso,Reingresso,Unknown
29,Brasil,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Outra situação,"Aluno, estudante",Vendedores,Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Reformado,Não sabe,Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Não sabe,Reformado,202324,GESTÃO DE EMPRESAS (1.º ciclo),Faculdade de Economia,No,Reingresso,0,14 - Reingresso,Reingresso,Unknown
25,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Outra situação,Trabalhador por conta de outrem,Vendedores,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Outro pessoal de apoio de tipo administrativo ,Unknown,Ensino secundário - 12.º  ou equivalente,Não sabe,Outra situação,202324,ENGENHARIA INFORMÁTICA (1.º ciclo),Faculdade de Ciências e Tecnologia,No,Reingresso,0,14 - Reingresso,Unknown,Unknown
25,Portugal,Unknown,MAMOUROS,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Unknown,Outra situação,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Trabalhador por conta própria como empregador,"Directores de hotelaria, restauração, comércio e de outros serviços ",Outra situação,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,"Agricultores, criadores de animais, pescadores, caçadores e colectores, de subsistência ",Trabalhador por conta própria como empregador,202324,ENGENHARIA INFORMÁTICA (1.º ciclo),Faculdade de Ciências e Tecnologia,No,Reingresso,0,14 - Reingresso,Reingresso,Unknown
25,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Outra situação,"Aluno, estudante",Unknown,Unknown,Ensino superior - licenciatura,Trabalhador por conta de outrem,Outra situação,Outra Profissão,Ensino superior - licenciatura,Outra situação,Trabalhador por conta de outrem,202324,ENGENHARIA INFORMÁTICA (1.º ciclo),Faculdade de Ciências e Tecnologia,No,Reingresso,1,14 - Reingresso,Unknown,Unknown
29,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Outra situação,"Aluno, estudante",Unknown,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Reformado,Outra situação,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Outra situação,Reformado,202324,ENGENHARIA INFORMÁTICA (1.º ciclo),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,136
30,Angola,Unknown,FARO,No,No,CE / MC,Outra situação,Trabalhador por conta de outrem,Assistentes na preparação de refeições,Unknown,Ensino secundário - 12.º  ou equivalente,Outra situação,Trabalhadores dos cuidados pessoais e similares,Unknown,Ensino secundário - 12.º  ou equivalente,Técnicos das tecnologias de informação e comunicação ,Outra situação,202324,GESTÃO (1.º ciclo),"Escola Superior de Gestão, Hotelaria e Turismo",No,TITULAR DE DIPLOMA TÉCNICO SUPERIOR PROFISSIONAL,0,7 - Concurso especial titulares de diploma CTeSP,Titulares de TESP,Unknown
51,Portugal,Unknown,FARO,No,No,Candidato a Bolsa (comprovativo na matricula),Outra situação,Trabalhador por conta de outrem,"Técnicos de nível intermédio, das áreas financeira, administrativa e dos negócios",Outra situação,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Reformado,Não sabe,Outra situação,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Não sabe,Reformado,202324,EDUCAÇÃO SOCIAL (1.º ciclo),Escola Superior de Educação e Comunicação,Recebida (SAS),Maiores de 23 anos,0,5 -Concurso especial maiores de 23 anos,Maiores de 23 anos ,Unknown
25,"Venezuela, República Bolivariana da",Unknown,LOULÉ,No,No,Estudante a Tempo Inteiro,Outra situação,Trabalhador por conta de outrem,Pessoal de apoio directo a clientes ,Outra situação,Ensino superior - licenciatura,Trabalhador por conta de outrem,Não sabe,Outra situação,Não disponível,Não sabe,Outra situação,202324,SOCIOLOGIA (1.º ciclo),Faculdade de Economia,No,Maiores de 23 anos,0,5 -Concurso especial maiores de 23 anos,Unknown,Unknown
48,Portugal,Unknown,OLHÃO,No,No,CE / MC,Outra situação,Trabalhador por conta de outrem,"Técnicos e profissionais, de nível intermédio da saúde",Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Doméstico,Trabalhadores de limpeza,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,"Directores de hotelaria, restauração, comércio e de outros serviços ",Trabalhador por conta própria como empregador,202324,PSICOLOGIA (1.º ciclo),Faculdade de Ciências Humanas e Sociais,No,Maiores de 23 anos,0,5 -Concurso especial maiores de 23 anos,Maiores de 23 anos ,Unknown
48,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Outra situação,Trabalhador por conta de outrem,"Técnicos e profissionais, de nível intermédio da saúde",Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Doméstico,Trabalhadores de limpeza,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,"Directores de hotelaria, restauração, comércio e de outros serviços ",Trabalhador por conta própria como empregador,202324,CIÊNCIAS DA COMUNICAÇÃO (1.º ciclo),Escola Superior de Educação e Comunicação,No,Reingresso,0,14 - Reingresso,Reingresso,Unknown
25,Portugal,Unknown,BOLIQUEIME,No,No,CE / MC,Outra situação,Desempregado,Vendedores,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Não sabe,Unknown,Ensino secundário - 12.º  ou equivalente,Não sabe,Desempregado,202324,EDUCAÇÃO SOCIAL (1.º ciclo),Escola Superior de Educação e Comunicação,No,Maiores de 23 anos,0,5 -Concurso especial maiores de 23 anos,Maiores de 23 anos ,Unknown
24,Portugal,Unknown,ALBUFEIRA,No,No,Estudante a Tempo Inteiro,Outra situação,Trabalhador por conta de outrem,"Especialistas em finanças, contabilidade, organização administrativa, relações públicas e comerciais ",Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,Não sabe,Unknown,Ensino secundário - 12.º  ou equivalente,Não sabe,Trabalhador por conta de outrem,202324,GESTÃO DE EMPRESAS (1.º ciclo),Faculdade de Economia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,151.4
25,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Outra situação,Trabalhador por conta de outrem,"Directores de hotelaria, restauração, comércio e de outros serviços ",Outra situação,Ensino Superior - Licenciatura - 1º ciclo,Desempregado,Professores,Outra situação,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,"Trabalhadores não qualificados da indústria extractiva, construção, indústria transformadora e transportes",Trabalhador por conta de outrem,202324,GESTÃO (1.º ciclo) - Regime Noturno,"Escola Superior de Gestão, Hotelaria e Turismo",No,Reingresso,0,14 - Reingresso,Reingresso,Unknown
24,Portugal,Unknown,SÃO BRÁS DE ALPORTEL,No,No,CE / MC,Unknown,"Aluno, estudante",Unknown,Unknown,Ensino secundário - 12.º  ou equivalente,Doméstico,Trabalhadores de limpeza,Unknown,Ensino secundário - 12.º  ou equivalente,Não sabe,Trabalhador por conta de outrem,202324,PSICOLOGIA (1.º ciclo),Faculdade de Ciências Humanas e Sociais,No,Titulares de cursos médios e superiores,0,8 - Concurso especial titulares outros cursos superiores,Titulares de Outros Cursos Superiores,Unknown
24,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Outra situação,"Aluno, estudante",Não sabe,Outra situação,Ensino superior - licenciatura,Trabalhador por conta de outrem,"Especialistas em finanças, contabilidade, organização administrativa, relações públicas e comerciais ",Outra situação,Ensino secundário - 12.º  ou equivalente,Não sabe,"Aluno, estudante",202324,MATEMÁTICA APLICADA À ECONOMIA E À GESTÃO (1.º ciclo),Faculdade de Ciências e Tecnologia,No,Mudança de Par Instituição/Curso,0,12 - Mudança de curso,Unknown,Unknown
24,Portugal,Unknown,ALBUFEIRA,No,No,CE / MC,Outra situação,"Aluno, estudante",Não sabe,Unknown,Ensino superior - licenciatura,Trabalhador por conta de outrem,Professores,Unknown,Ensino secundário - 12.º  ou equivalente,"Técnicos e profissões das ciências e engenharia, de nível intermédio",Trabalhador por conta de outrem,202324,CIÊNCIAS BIOMÉDICAS LABORATORIAIS (1.º ciclo),Escola Superior de Saúde,No,Titulares de cursos médios e superiores,0,8 - Concurso especial titulares outros cursos superiores,Titulares de Outros Cursos Superiores,Unknown
